GASTROINTESTINAL ENDOSCOPY;Gastrointest. Endosc.
Cell Reports;Cell Reports
JOURNAL OF THE ACADEMY OF MARKETING SCIENCE;J. Acad. Mark. Sci.
CHEST;Chest
BULLETIN OF THE WORLD HEALTH ORGANIZATION;Bull. World Health Organ.
Particle and Fibre Toxicology;Part. Fibre Toxicol.
Annual Review of Cancer Biology-Series;Annu. Rev. Canc. Biol.
ORGANIZATIONAL RESEARCH METHODS;Organ. Res. Methods
CARBOHYDRATE POLYMERS;Carbohydr. Polym.
npj Clean Water;NPJ Clean Water
BRITISH JOURNAL OF PSYCHIATRY;Br. J. Psychiatry
AMERICAN JOURNAL OF PUBLIC HEALTH;Am. J. Public Health
SCHIZOPHRENIA BULLETIN;Schizophr. Bull.
AGING CELL;Aging Cell
BRITISH JOURNAL OF DERMATOLOGY;Br. J. Dermatol.
European Journal of Psychology Applied to Legal Context;Eur. J. Psychol. Appl. Legal Context
Materials Today Physics;Mater. Today Phys.
Journal of Cleaner Production;J. Clean Prod.
Strategic Entrepreneurship Journal;Strateg. Entrep. J.
Journal of Innovation & Knowledge;J. Innov. Knowl.
Cochrane Database of Systematic Reviews;Cochrane Database Syst Rev.
CANCER AND METASTASIS REVIEWS;Cancer Metastasis Rev.
CELLULAR AND MOLECULAR LIFE SCIENCES;Cell. Mol. Life Sci.
International Journal of Hospitality Management;Int. J. Hosp. Manag.
EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING;Eur. J. Nucl. Med. Mol. Imaging
ACS Applied Materials & Interfaces;ACS Appl. Mater. Interfaces
Cellular and Molecular Gastroenterology and Hepatology;Cell. Mol. Gastroenterol. Hepatol.
Obesity Reviews;Obes. Rev.
Wiley Interdisciplinary Reviews-Nanomedicine and Nanobiotechnology;Wiley Interdiscip. Rev.-Nanomed. Nanobiotechnol.
AMERICAN ECONOMIC REVIEW;Am. Econ. Rev.
BRITISH JOURNAL OF ANAESTHESIA;Br. J. Anaesth.
EUROPEAN JOURNAL OF CANCER;Eur. J. Cancer
PHYSICAL REVIEW LETTERS;Phys. Rev. Lett.
FOOD HYDROCOLLOIDS;Food Hydrocolloids
IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS;IEEE J. Sel. Areas Commun.
THORAX;Thorax
JOURNAL OF POWER SOURCES;J. Power Sources
JOURNAL OF POLITICAL ECONOMY;J. Polit. Econ.
CRITICAL CARE;Crit. Care
Comprehensive Physiology;Compr. Physiol.
ARTIFICIAL INTELLIGENCE;Artif. Intell.
CLINICAL INFECTIOUS DISEASES;Clin. Infect. Dis.
COMPOSITES PART B-ENGINEERING;Compos. Pt. B-Eng.
Current Climate Change Reports;Curr. Clim. Chang. Rep.
Journal of Crohns & Colitis;J. Crohns Colitis
Topics in Current Chemistry;Top. Curr. Chem.
GENOME RESEARCH;Genome Res.
HARVARD LAW REVIEW;Harv. Law Rev.
ENVIRONMENTAL HEALTH PERSPECTIVES;Environ. Health Perspect.
ENVIRONMENTAL SCIENCE & TECHNOLOGY;Environ. Sci. Technol.
Environmental Chemistry Letters;Environ. Chem. Lett.
TRENDS IN PARASITOLOGY;Trends Parasitol.
SUPPLY CHAIN MANAGEMENT-AN INTERNATIONAL JOURNAL;Supply Chain Manag.
ANNALS OF TOURISM RESEARCH;Ann. Touris. Res.
Advances in Applied Mechanics;Adv. Appl. Mech.
JOURNAL OF INTERNAL MEDICINE;J. Intern. Med.
NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS;Neurosci. Biobehav. Rev.
JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY;J. Child Psychol. Psychiatry
ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING;ISPRS-J. Photogramm. Remote Sens.
IEEE Transactions on Smart Grid;IEEE Trans. Smart Grid
Brain Stimulation;Brain Stimul.
Acta Biomaterialia;Acta Biomater.
PSYCHOLOGICAL REVIEW;Psychol. Rev.
Annual Review of Genomics and Human Genetics;Annu. Rev. Genomics Hum. Genet.
ChemSusChem;ChemSusChem
Annual Review of Animal Biosciences;N/A
Nano Research;Nano Res.
Molecular Therapy-Nucleic Acids;Mol. Ther.-Nucl. Acids
Journal of Allergy and Clinical Immunology-In Practice;J. Allergy Clin. Immunol.-Pract.
AMERICAN JOURNAL OF KIDNEY DISEASES;Am. J. Kidney Dis.
INTERNATIONAL JOURNAL OF ENGINEERING SCIENCE;Int. J. Eng. Sci.
European Respiratory Review;Eur. Respir. Rev.
CALIFORNIA MANAGEMENT REVIEW;Calif. Manage. Rev.
PHYSIOLOGY;Physiology
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY;J. Am. Acad. Child Adolesc. Psychiatr.
CURRENT OPINION IN CHEMICAL BIOLOGY;Curr. Opin. Chem. Biol.
GENETICS IN MEDICINE;Genet. Med.
EMBO REPORTS;EMBO Rep.
LONG RANGE PLANNING;Long Range Plan.
Circulation-Heart Failure;Circ.-Heart Fail.
BMC Medicine;BMC Med.
BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY;Bull. Amer. Meteorol. Soc.
JOURNAL OF MEMBRANE SCIENCE;J. Membr. Sci.
Corporate Social Responsibility and Environmental Management;Corp. Soc. Responsib. Environ. Manag.
BRITISH JOURNAL OF PHARMACOLOGY;Br. J. Pharmacol.
JOURNAL OF CLINICAL PERIODONTOLOGY;J. Clin. Periodontol.
EXPERIMENTAL AND MOLECULAR MEDICINE;Exp. Mol. Med.
AMERICAN STATISTICIAN;Am. Stat.
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS;Int. J. Intell. Syst.
EDUCATIONAL PSYCHOLOGY REVIEW;Educ. Psychol. Rev.
Advances in Nutrition;Adv. Nutr.
METABOLISM-CLINICAL AND EXPERIMENTAL;Metab.-Clin. Exp.
CANCER LETTERS;Cancer Lett.
COMMUNICATION MONOGRAPHS;Commun. Monogr.
CLINICAL REVIEWS IN ALLERGY & IMMUNOLOGY;Clin. Rev. Allergy Immunol.
AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY;Am. J. Obstet. Gynecol.
PROGRESS IN AEROSPACE SCIENCES;Prog. Aeosp. Sci.
npj Parkinsons Disease;npj Parkinsons Dis.
JACC-Basic to Translational Science;JACC-Basic Transl. Sci.
Journal of Supply Chain Management;J. Supply Chain Manag.
STRATEGIC MANAGEMENT JOURNAL;Strateg. Manage. J.
JOURNAL OF MANUFACTURING SYSTEMS;J. Manuf. Syst.
npj Climate and Atmospheric Science;npj Clim. Atmos. Sci.
npj Genomic Medicine;npj Genom. Med.
FRONTIERS IN NEUROENDOCRINOLOGY;Front. Neuroendocrinol.
JOURNAL OF ECONOMIC LITERATURE;J. Econ. Lit.
POLITICAL ANALYSIS;Polit. Anal.
TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE;Technol. Forecast. Soc. Chang.
BIOSCIENCE;Bioscience
Solar RRL;Sol. RRL
INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH;Int. J. Prod. Res.
JOURNAL OF INVESTIGATIVE DERMATOLOGY;J. Invest. Dermatol.
MEDICAL IMAGE ANALYSIS;Med. Image Anal.
COMPUTERS & EDUCATION;Comput. Educ.
COMPOSITES SCIENCE AND TECHNOLOGY;Compos. Sci. Technol.
Nano Convergence;Nano Converg.
JOURNAL OF WORLD BUSINESS;J. World Bus.
JOURNAL OF TRAVEL MEDICINE;J. Travel Med.
Neurology-Neuroimmunology & Neuroinflammation;Neurol.-Neuroimmunol. Neuroinflammation
Photoacoustics;Photoacoustics
JAMA Network Open;JAMA Netw. Open
Cell Death & Disease;Cell Death Dis.
Nanophotonics;Nanophotonics
CRITICAL REVIEWS IN BIOTECHNOLOGY;Crit. Rev. Biotechnol.
JOURNAL OF BIOMEDICAL SCIENCE;J. Biomed. Sci.
ANTIOXIDANTS & REDOX SIGNALING;Antioxid. Redox Signal.
Engineering Applications of Computational Fluid Mechanics;Eng. Appl. Comp. Fluid Mech.
CURRENT OPINION IN CELL BIOLOGY;Curr. Opin. Cell Biol.
PLANT PHYSIOLOGY;Plant Physiol.
CLINICAL CHEMISTRY;Clin. Chem.
Journal of Neuroinflammation;J. Neuroinflamm.
JOURNAL OF CLINICAL IMMUNOLOGY;J. Clin. Immunol.
JCI Insight;JCI Insight
Social Issues and Policy Review;Soc. Issue Policy Rev.
ACS Materials Letters;ACS Mater. Lett.
ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY;Arterioscler. Thromb. Vasc. Biol.
DEVELOPMENTAL REVIEW;Dev. Rev.
Materials Today Chemistry;Mater. Today Chem.
Cambridge Journal of Regions Economy and Society;Camb. J. Regions Econ. Soc.
Science China-Materials;Sci. China-Mater.
CHINESE JOURNAL OF CATALYSIS;Chin. J. Catal.
CANADIAN MEDICAL ASSOCIATION JOURNAL;Can. Med. Assoc. J.
npj Precision Oncology;npj Precis. Oncol.
CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY;Crit. Rev. Biochem. Mol. Biol.
BLOOD REVIEWS;Blood Rev.
Clinical Journal of the American Society of Nephrology;Clin. J. Am. Soc. Nephrol.
IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS;IEEE Trans. Ind. Electron.
IEEE Geoscience and Remote Sensing Magazine;IEEE Geosci. Remote Sens. Mag.
IEEE Transactions on Services Computing;IEEE Trans. Serv. Comput.
Green Energy & Environment;Green Energy Environ.
ACTA MATERIALIA;Acta Mater.
ACS Sustainable Chemistry & Engineering;ACS Sustain. Chem. Eng.
PROGRESS IN CARDIOVASCULAR DISEASES;Prog. Cardiovasc. Dis.
Science Signaling;Sci. Signal.
Journal of Knowledge Management;J. Knowl. Manag.
JOURNAL OF ORGANIZATIONAL BEHAVIOR;J. Organ. Behav.
ALIMENTARY PHARMACOLOGY & THERAPEUTICS;Aliment. Pharmacol. Ther.
Therapeutic Advances in Medical Oncology;Ther. Adv. Med. Oncol.
SMALL BUSINESS ECONOMICS;Small Bus. Econ. Group
EBioMedicine;EBioMedicine
Evidence-Based Mental Health;Evid.-Based Ment. Health
eLife;eLife
ARTIFICIAL INTELLIGENCE REVIEW;Artif. Intell. Rev.
ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES;Astrophys. J. Suppl. Ser.
Lancet Rheumatology;Lancet Rheumatol.
Environmental Science-Nano;Environ.-Sci. Nano
JOURNAL OF COLLOID AND INTERFACE SCIENCE;J. Colloid Interface Sci.
JOURNAL OF INTERNATIONAL MARKETING;J. Int. Market.
Cell Chemical Biology;Cell Chem. Biol.
OncoImmunology;OncoImmunology
RESEARCH POLICY;Res. Policy
Materials Today Nano;Mater. Today Nano
Conservation Letters;Conserv. Lett.
Virtual and Physical Prototyping;Virtual Phys. Prototyp.
Annual Review of Political Science;Annu. Rev. Polit. Sci.
SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS;Sci. Technol. Adv. Mater.
NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY;Neuropathol. Appl. Neurobiol.
TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES;Transp. Res. Pt. C-Emerg. Technol.
AMERICAN JOURNAL OF TRANSPLANTATION;Am. J. Transplant.
EUROPEAN JOURNAL OF EPIDEMIOLOGY;Eur. J. Epidemiol.
ENVIRONMENTAL POLLUTION;Environ. Pollut.
Soft Robotics;Soft Robot.
JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY;J. Mater. Sci. Technol.
CLINICAL MICROBIOLOGY AND INFECTION;Clin. Microbiol. Infect.
NEW MEDIA & SOCIETY;New Media Soc.
Annual Review of Sociology;Annu. Rev. Sociol.
NEURAL NETWORKS;Neural Netw.
REVIEWS IN ENVIRONMENTAL SCIENCE AND BIO-TECHNOLOGY;Rev. Environ. Sci. Bio-Technol.
KNOWLEDGE-BASED SYSTEMS;Knowledge-Based Syst.
PLOS BIOLOGY;PLoS. Biol.
SPACE SCIENCE REVIEWS;Space Sci. Rev.
Translational Neurodegeneration;Transl. Neurodegener.
RENEWABLE ENERGY;Renew. Energy
Essays in Biochemistry;Essays Biochem.
Oceanography and Marine Biology;Oceanogr. Mar. Biol.
Foundations and Trends in Information Retrieval;Found. Trends Inf. Retr.
PROGRESS IN CRYSTAL GROWTH AND CHARACTERIZATION OF MATERIALS;Prog. Cryst. Growth Charact. Mater.
JOURNAL OF PATHOLOGY;J. Pathol.
MATERIALS & DESIGN;Mater. Des.
Virus Evolution;Virus Evol.
Digital Journalism;Digit. Journal.
Journal of Sustainable Tourism;J. Sustain. Tour.
ENGINEERING WITH COMPUTERS;Eng. Comput.
SCIENCE OF THE TOTAL ENVIRONMENT;Sci. Total Environ.
PROGRESS IN PHOTOVOLTAICS;Prog. Photovoltaics
CURRENT OPINION IN MICROBIOLOGY;Curr. Opin. Microbiol.
JOURNAL OF CATALYSIS;J. Catal.
IEEE Transactions on Sustainable Energy;IEEE Trans. Sustain. Energy
STROKE;Stroke
INTERNATIONAL AFFAIRS;Int. Aff.
JOURNAL OF ECONOMIC PERSPECTIVES;J. Econ. Perspect.
ANESTHESIOLOGY;Anesthesiology
INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS;Int. J. Prod. Econ.
Communication Methods and Measures;Commun. Methods Meas.
INTERNATIONAL JOURNAL OF MACHINE TOOLS & MANUFACTURE;Int. J. Mach. Tools Manuf.
Limnology and Oceanography Letters;Limnol. Oceanogr. Lett.
Computer Science Review;Comput. Sci. Rev.
mBio;mBio
POLITICAL COMMUNICATION;Polit. Commun.
NEUROPSYCHOPHARMACOLOGY;Neuropsychopharmacology
DRUG DISCOVERY TODAY;Drug Discov. Today
Nanotechnology Reviews;Nanotechnol. Rev.
Advanced Materials Technologies;Adv. Mater. Technol.
Academy of Management Perspectives;Acad. Manag. Perspect.
MODERN PATHOLOGY;Mod. Pathol.
JOURNAL OF MANAGEMENT INFORMATION SYSTEMS;J. Manage. Inform. Syst.
CURRENT OPINION IN PLANT BIOLOGY;Curr. Opin. Plant Biol.
AMERICAN POLITICAL SCIENCE REVIEW;Am. Polit. Sci. Rev.
Journal of Tissue Engineering;J. Tissue Eng.
European Journal of Preventive Cardiology;Eur. J. Prev. Cardiol.
Educational Research Review;Educ. Res. Rev.
Acta Neuropathologica Communications;Acta Neuropathol. Commun.
NUTRITION RESEARCH REVIEWS;Nutr. Res. Rev.
Review of International Organizations;Rev. Int. Organ.
CLINICAL NUCLEAR MEDICINE;Clin. Nucl. Med.
Circulation-Cardiovascular Imaging;Circ.-Cardiovasc. Imaging
Nanoscale;Nanoscale
Methods in Ecology and Evolution;Methods Ecol. Evol.
BIOINORGANIC CHEMISTRY AND APPLICATIONS;Bioinorg. Chem. Appl.
Global Food Security-Agriculture Policy Economics and Environment;Glob. Food Secur.-Agric.Policy
Stem Cell Reports;Stem Cell Rep.
PATTERN RECOGNITION;Pattern Recognit.
MEDICAL JOURNAL OF AUSTRALIA;Med. J. Aust.
SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY;Semin. Cell Dev. Biol.
PSYCHOLOGICAL MEDICINE;Psychol. Med.
GeroScience;GeroScience
ACS Sensors;ACS Sens.
AUTOMATION IN CONSTRUCTION;Autom. Constr.
GENOMICS PROTEOMICS & BIOINFORMATICS;Genom. Proteomics Bioinformatics
IEEE Transactions on Emerging Topics in Computing;IEEE Trans. Emerg. Top. Comput.
JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY;J. Pers. Soc. Psychol.
COMPOSITES PART A-APPLIED SCIENCE AND MANUFACTURING;Compos. Pt. A-Appl. Sci. Manuf.
Fluids and Barriers of the CNS;Fluids Barriers CNS
OBSTETRICS AND GYNECOLOGY;Obstet. Gynecol.
PHARMACOLOGICAL RESEARCH;Pharmacol. Res.
Environmental Science & Technology Letters;Environ. Sci. Technol. Lett.
Acta Crystallographica Section D-Structural Biology;Acta Crystallogr. Sect. D-Struct. Biol.
BRITISH JOURNAL OF CANCER;Br. J. Cancer
CYTOKINE & GROWTH FACTOR REVIEWS;Cytokine Growth Factor Rev.
COMPUTERS IN INDUSTRY;Comput. Ind.
CRITICAL REVIEWS IN MICROBIOLOGY;Crit. Rev. Microbiol.
Neurotherapeutics;Neurotherapeutics
MAYO CLINIC PROCEEDINGS;Mayo Clin. Proc.
SOIL BIOLOGY & BIOCHEMISTRY;Soil Biol. Biochem.
M&SOM-Manufacturing & Service Operations Management;M&SOM-Manuf. Serv. Oper. Manag.
CRITICAL CARE MEDICINE;Crit. Care Med.
PERIODONTOLOGY 2000;Periodontol. 2000
Sustainable Cities and Society;Sust. Cities Soc.
CEMENT & CONCRETE COMPOSITES;Cem. Concr. Compos.
RHEUMATOLOGY;RHEUMATOLOGY
Materials Today Advances;Mater. Today Adv.
Global Strategy Journal;Glob. Strateg. J.
Journal of Travel & Tourism Marketing;J. Travel Tour. Mark.
Reviews of Environmental Contamination and Toxicology;Rev. Environ. Contam. Toxicol.
Frontiers in Immunology;Front. Immunol.
Digestive Endoscopy;Dig. Endosc.
INFORMATION & MANAGEMENT;Inf. Manage.
Engineering;Engineering
TOBACCO CONTROL;Tob. Control
JOURNAL OF BUSINESS RESEARCH;J. Bus. Res.
Journal of Manufacturing Technology Management;J. Manuf. Technol. Manag.
JOURNAL OF FINANCE;J. Financ.
ACS Photonics;ACS Photonics
JOURNAL OF GASTROENTEROLOGY;J. Gastroenterol.
NEUROSCIENTIST;Neuroscientist
FOOD CHEMISTRY;Food Chem.
Molecular Autism;Mol. Autism
Epilepsy Currents;Epilepsy Curr.
Earths Future;Earth Future
ULTRASONICS SONOCHEMISTRY;Ultrason. Sonochem.
INTERNATIONAL SECURITY;Int. Secur.
CURRENT OPINION IN IMMUNOLOGY;Curr. Opin. Immunol.
Oncogenesis;Oncogenesis
European Urology Oncology;Eur. Urol. Oncol.
SENSORS AND ACTUATORS B-CHEMICAL;Sens. Actuator B-Chem.
INFORMATION SYSTEMS JOURNAL;Inf. Syst. J.
GLIA;Glia
JOURNAL OF UROLOGY;J. Urol.
JOURNAL OF MEDICINAL CHEMISTRY;J. Med. Chem.
NEUROPSYCHOLOGY REVIEW;Neuropsychol. Rev.
HUMAN RESOURCE MANAGEMENT REVIEW;Hum. Resour. Manage. Rev.
BMC BIOLOGY;BMC Biol.
Current Issues in Tourism;Curr. Issues Tour.
Advances in Ecological Research;Adv. Ecol. Res.
JOURNAL OF APPLIED PSYCHOLOGY;J. Appl. Psychol.
Molecular Metabolism;Mol. Metab.
Astrophysical Journal Letters;Astrophys. J. Lett.
INTERNATIONAL JOURNAL OF COMPUTER VISION;Int. J. Comput. Vis.
AMERICAN JOURNAL OF CLINICAL DERMATOLOGY;Am. J. Clin. Dermatol.
IMMUNOLOGY;Immunology
INTERNATIONAL JOURNAL OF CANCER;Int. J. Cancer
Journal of Materials Chemistry C;J. Mater. Chem. C
Business & Society;Bus. Soc.
JAMA Ophthalmology;JAMA Ophthalmol.
JOURNAL OF MANAGEMENT STUDIES;J. Manage. Stud.
Wiley Interdisciplinary Reviews-Climate Change;Wiley Interdiscip. Rev.-Clim. Chang.
npj Quantum Information;npj Quantum Inform.
FREE RADICAL BIOLOGY AND MEDICINE;Free Radic. Biol. Med.
Gastric Cancer;Gastric Cancer
Current Neuropharmacology;Curr. Neuropharmacol.
Inflammation and Regeneration;Inflamm. Regen.
European Review of Social Psychology;Eur. Rev. Soc. Psychol.
Journal of Innate Immunity;J. Innate Immun.
Materials Today Bio;Mater. Today Bio
npj Vaccines;npj Vaccines
JOURNAL OF EUROPEAN PUBLIC POLICY;J. Eur. Public Policy
Advances in Geophysics;Adv. Geophys.
FERTILITY AND STERILITY;Fertil. Steril.
IEEE Transactions on Dependable and Secure Computing;IEEE Trans. Dependable Secur. Comput.
Materials Science & Engineering C-Materials for Biological Applications;Mater. Sci. Eng. C-Mater. Biol. Appl.
Implementation Science;Implement. Sci.
CLINICAL NUTRITION;Clin. Nutr.
Materials Research Letters;Mater. Res. Lett.
Mucosal Immunology;Mucosal Immunol.
SEPARATION AND PURIFICATION TECHNOLOGY;Sep. Purif. Technol.
Materials Today Energy;Mater. Today Energy
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING;Arch. Comput. Method Eng.
ULTRASOUND IN OBSTETRICS & GYNECOLOGY;Ultrasound Obstet. Gynecol.
Advanced Electronic Materials;Adv. Electron. Mater.
Hepatobiliary Surgery and Nutrition;Hepatobil. Surg. Nutr.
npj Biofilms and Microbiomes;npj Biofilms Microbomes
Applied Mechanics Reviews;Appl. Mech. Rev.
GOVERNMENT INFORMATION QUARTERLY;Gov. Inf. Q.
JOURNAL OF HEADACHE AND PAIN;J. Headache Pain
American Economic Journal-Applied Economics;Am. Econ. J.-Appl. Econ.
Current Opinion in Electrochemistry;Curr. Opin. Electrochem.
Computational and Structural Biotechnology Journal;Comp. Struct. Biotechnol. J..
JOURNAL OF COMMUNICATION;J. Commun.
SOLAR ENERGY MATERIALS AND SOLAR CELLS;Sol. Energy Mater. Sol. Cells
Journal of Occupational Health Psychology;J. Occup. Health Psychol.
Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery;Wiley Interdiscip. Rev.-Data Mining Knowl. Discov.
Industrial and Organizational Psychology-Perspectives on Science and Practice;Ind. Organ. Psychol.
PLANT CELL AND ENVIRONMENT;Plant Cell Environ.
FISH AND FISHERIES;Fish. Fish.
JOURNAL OF PLANNING EDUCATION AND RESEARCH;J. Plan. Educ. Res.
BRAIN BEHAVIOR AND IMMUNITY;Brain Behav. Immun.
CORROSION SCIENCE;Corrosion Sci.
Molecular Therapy-Oncolytics;Mol. Ther.-Oncolytics
MIS QUARTERLY;MIS Q.
Journal of Intellectual Capital;J. Intellect. Cap.
INTERNATIONAL JOURNAL OF EPIDEMIOLOGY;Int. J. Epidemiol.
Future Generation Computer Systems-The International Journal of eScience;Futur. Gener. Comp. Syst.
Health Psychology Review;Health Psychol. Rev.
Journal of Sport and Health Science;J. Sport Health Sci.
Internet and Higher Education;Internet High. Educ.
IEEE Transactions on Information Forensics and Security;IEEE Trans. Inf. Forensic Secur.
Swarm and Evolutionary Computation;Swarm Evol. Comput.
INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT;Int. J. Proj. Manag.
Microbiology Spectrum;Microbiol. Spectr.
Clinical Psychological Science;Clin. Psychol. Sci.
Therapeutic Advances in Hematology;Ther. Adv. Hematol.
Emerging Microbes & Infections;Emerg. Microbes Infect.
ENERGY;Energy
WASTE MANAGEMENT;Waste Manage.
GLOBAL ECOLOGY AND BIOGEOGRAPHY;Glob. Ecol. Biogeogr.
AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS;Amyloid-J. Protein Fold. Disord.
INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES;Int. J. Rock Mech. Min. Sci.
International Journal of Web and Grid Services;Int. J. Web Grid Serv.
Journal of Retailing and Consumer Services;J. Retail. Consum. Serv.
Cell and Bioscience;Cell Biosci.
Journal of CO2 Utilization;J. CO2 Util.
Review of Managerial Science;Rev. Manag. Sci.
Microsystems & Nanoengineering;Microsyst. Nanoeng.
PEDIATRICS;Pediatrics
Current Environmental Health Reports;Curr.. Environ. Health Rep.
EUROPEAN UROLOGY SUPPLEMENTS;Eur. Urol. Suppl.
NUTRITION REVIEWS;Nutr. Rev.
Journal of Ambient Intelligence and Humanized Computing;J. Ambient Intell. Humaniz. Comput.
Genes & Diseases;Genes Dis.
2D Materials;2D Mater.
JOURNAL OF AUTOIMMUNITY;J. Autoimmun.
Batteries & Supercaps;Batteries Supercaps
Molecular Ecology Resources;Mol. Ecol. Resour.
Current Opinion in Virology;Curr. Opin. Virol.
CHEMOSPHERE;Chemosphere
OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE;Omega-Int. J. Manage. Sci.
INTERNATIONAL JOURNAL OF PLASTICITY;Int. J. Plast.
Photonics Research;Photonics Res.
PERSONNEL PSYCHOLOGY;Pers. Psychol.
EUROPEAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY;Eur. J. Vasc. Endovasc. Surg.
Journal of Integrative Plant Biology;J. Integr. Plant Biol.
Sustainable Materials and Technologies;Sustain. Mater. Technol.
AMERICAN JOURNAL OF CLINICAL NUTRITION;Am. J. Clin. Nutr.
PRODUCTION PLANNING & CONTROL;Prod. Plan. Control
ENERGY ECONOMICS;Energy Econ.
INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;Int. J. Radiat. Oncol. Biol. Phys.
BMJ Quality & Safety;BMJ Qual. Saf.
FUEL PROCESSING TECHNOLOGY;Fuel Process. Technol.
npj Quantum Materials;npj Quantum Mater.
PSYCHOLOGICAL SCIENCE;Psychol. Sci.
Journal of Hepato-Biliary-Pancreatic Sciences;J. Hepato-Biliary-Pancreat. Sci.
Journal of Hospitality Marketing & Management;J. Hosp. Market. Manag.
IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS;IEEE Trans. Wirel. Commun.
Translational Research;Transl. Res.
Journal of Physiotherapy;J. Physiother.
JOURNAL OF PUBLIC ADMINISTRATION RESEARCH AND THEORY;J. Publ. Adm. Res. Theory
JOURNAL OF CONSUMER RESEARCH;J. Consum. Res.
BRITISH JOURNAL OF HAEMATOLOGY;Br. J. Haematol.
JOURNAL OF PERIODONTOLOGY;J. Periodont.
JOURNAL OF EXPERIMENTAL BOTANY;J. Exp. Bot.
REVIEWS IN MEDICAL VIROLOGY;Rev. Med. Virol.
BIOMACROMOLECULES;Biomacromolecules
JOURNAL OF FINANCIAL ECONOMICS;J. Financ. Econ.
JOURNAL OF PRODUCT INNOVATION MANAGEMENT;J. Prod. Innov. Manage.
ANALYTICAL CHEMISTRY;Anal. Chem.
Current Opinion in Environmental Sustainability;Curr. Opin. Environ. Sustain.
Alzheimers Research & Therapy;Alzheimers Res. Ther.
IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING;IEEE Trans. Knowl. Data Eng.
JOURNAL OF OPERATIONS MANAGEMENT;J. Oper. Manag.
CANCER IMMUNOLOGY IMMUNOTHERAPY;Cancer Immunol. Immunother.
Journal of Stroke;J. Stroke
Business Ethics-A European Review;Bus. Ethics
PAIN;Pain
INDUSTRIAL MARKETING MANAGEMENT;Ind. Mark. Manage.
ANAESTHESIA;Anaesthesia
EXPERT SYSTEMS WITH APPLICATIONS;Expert Syst. Appl.
INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES;Int. J. Biol. Macromol.
Journal of Destination Marketing & Management;J. Destin. Mark. Manag.
JOURNAL OF INDUSTRIAL ECOLOGY;J. Ind. Ecol.
Stem Cells Translational Medicine;Stem Cells Transl. Med.
BRITISH JOURNAL OF SURGERY;Br. J. Surg.
BIOINFORMATICS;Bioinformatics
SOCIOLOGICAL METHODS & RESEARCH;Sociol. Methods. Res.
RUSSIAN CHEMICAL REVIEWS;Russ. Chem. Rev.
Annals of Intensive Care;Ann. Intensive Care
npj Breast Cancer;npj Breast Cancer
Journal of Inflammation Research;J. Inflamm. Res.
Advances in Agronomy;Adv. Agron.
Current Obesity Reports;Curr. Obes. Rep.
HUMAN REPRODUCTION;Hum. Reprod.
Advances in Physics-X;Adv. Phys.-X
Cold Spring Harbor Perspectives in Medicine;Cold Spring Harb. Perspect. Med.
AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY;Am. J. Respir. Cell Mol. Biol.
Vehicular Communications;Veh. Commun.
ACS Macro Letters;ACS Macro Lett.
EXPERT OPINION ON THERAPEUTIC TARGETS;Expert Opin. Ther. Targets
ELECTROCHIMICA ACTA;Electrochim. Acta
ACADEMIC MEDICINE;Acad. Med.
